TSNE1,TSNE2,year,month,T (degC)
53.246693,30.456745,2014,6,23.67
-16.880579,-29.168081,2011,5,2.16
-27.022646,-38.859932,2010,11,4.51
16.266582,-8.716009,2012,1,12.51
12.476662,10.2491665,2010,4,14.62
32.795208,21.507795,2012,7,19.66
25.141428,33.592304,2012,12,19.12
53.265034,-1.9584593,2014,7,17.49
27.808773,45.96818,2012,12,20.58
55.869434,41.309166,2010,3,29.07
-43.93505,-64.1736,2016,6,-6.32
-47.394894,23.570877,2013,1,5.4
-10.014778,-2.0467021,2016,3,8.61
-3.8313048,15.375053,2010,4,7.97
33.080173,-6.5355864,2014,9,13.87
-15.638332,19.282755,2012,9,2.99
14.339154,12.957816,2014,7,18.69
-14.779973,18.19494,2014,10,5.15
-35.15652,-71.35552,2015,2,9.56
39.44139,29.383598,2009,9,23.71
-31.902172,4.8608823,2009,11,-0.21
-41.935448,4.164159,2009,3,3.23
-29.11567,-2.5401528,2011,9,6.87
-40.749134,-45.398083,2010,4,-14.32
28.49292,4.3486996,2011,7,13.5
-47.81776,50.829647,2015,7,4.59
-46.6042,26.605822,2012,5,0.55
-37.204346,-50.66963,2012,3,0.26
-14.957807,1.8918953,2012,4,5.22
42.35535,-17.908836,2014,4,12.98
28.85347,35.1806,2016,12,21.24
-57.094604,7.2478023,2015,4,-2.03
-4.299552,12.388164,2013,1,12.28
38.005753,50.57789,2013,6,20.36
-51.83933,29.292696,2010,1,-1.06
45.04978,24.512169,2014,4,21.65
49.50101,26.666931,2012,6,19.51
-18.830093,39.896866,2011,5,7.63
-51.214294,14.641518,2016,5,-1.18
-37.160072,-52.077168,2011,3,-1.23
-20.132614,50.590515,2015,11,3.47
32.266853,-55.13544,2009,6,12.6
49.66163,-34.101074,2015,7,16.72
-37.113792,-23.061066,2010,11,9.91
19.428356,-8.73993,2009,4,12.52
21.198298,14.907794,2015,10,14.37
-49.5512,-19.28611,2016,12,1.43
-84.81325,17.110506,2012,4,-9.72
32.88159,51.908306,2011,3,20.72
36.692055,-48.76847,2010,9,14.68
-24.160519,9.5971775,2016,11,4.46
-16.547792,-27.504848,2012,6,4.53
-24.600256,-0.4970725,2011,10,4.06
-8.201779,-36.796253,2009,3,6.11
12.643554,-51.685673,2013,10,8.0
-18.853992,39.88817,2011,6,8.97
-47.333492,52.21367,2015,5,5.08
64.4119,-27.51706,2013,6,18.77
29.635612,-54.83277,2009,9,13.46
-18.230093,9.794863,2013,6,7.02
-42.03031,13.71636,2013,7,1.38
17.915411,-20.86024,2014,1,9.37
-13.76665,15.989577,2013,8,5.51
-10.357316,-2.9282422,2015,2,7.08
32.547894,-53.474705,2009,8,14.87
-42.50821,13.116337,2013,7,1.25
-32.96025,11.945925,2015,11,3.26
-82.90505,16.035662,2012,10,-12.18
62.912758,-1.859463,2014,3,16.21
-43.86884,15.747447,2014,5,-1.15
-84.2075,16.377638,2012,7,-14.77
-27.963182,-40.21345,2009,11,0.77
16.088953,20.22857,2010,12,13.22
2.8953104,-11.702053,2010,2,8.88
61.523502,13.602073,2009,4,20.06
41.045357,-21.391804,2013,7,15.74
48.11557,-21.70432,2013,1,13.07
-23.122417,-54.159763,2012,8,-5.46
-54.990204,12.745189,2013,6,0.4
-9.907474,7.276427,2015,3,10.19
6.1721826,-5.26731,2011,3,9.54
59.429596,35.682793,2014,8,23.0
-19.6931,20.19335,2012,10,6.3
17.28782,-25.609365,2014,4,9.79
-39.870766,-58.61889,2015,3,-1.34
31.187986,51.379353,2015,4,21.26
-6.5855527,1.0092782,2015,5,11.2
54.21866,41.141235,2009,1,27.98
-45.67631,52.04963,2015,6,5.99
-77.19347,5.242412,2010,8,-6.76
32.361183,17.001247,2015,8,15.71
2.599048,-11.911937,2010,2,9.74
-38.116512,38.752583,2014,2,6.53
20.73676,43.879707,2014,6,20.06
-13.578677,-50.333057,2010,11,0.01
61.705334,-26.202122,2011,4,16.62
-44.434223,42.763176,2016,3,2.19
-87.063995,16.40086,2012,2,-15.0
14.735561,49.465145,2015,9,12.76
-49.53756,-6.482069,2015,6,3.1
4.003879,19.017082,2012,6,15.65
37.541756,-31.52024,2015,8,16.85
53.2836,49.342968,2015,2,25.83
-27.432493,-36.444443,2011,6,5.85
28.412819,-47.655956,2009,10,13.61
-24.234674,36.70617,2014,8,5.78
24.009058,-11.302431,2014,1,12.24
32.397404,17.084202,2015,8,16.65
-1.9540409,1.4508122,2010,4,7.97
-17.132399,-67.17013,2012,6,3.39
-52.799683,9.205976,2016,7,3.37
-45.984966,38.078926,2014,5,3.06
-36.3505,27.77977,2013,7,2.16
36.489674,10.218224,2010,10,17.74
21.963444,21.288715,2011,8,18.34
19.543205,1.0699716,2012,10,14.44
14.5161085,-43.264965,2014,6,7.59
11.623325,-11.137968,2010,1,9.87
28.675068,21.090326,2012,9,17.57
-78.40641,6.8188744,2010,7,-5.37
-50.476597,44.075523,2015,5,2.5
-22.167315,15.311893,2012,10,5.05
29.359682,2.0397732,2009,8,11.85
15.788205,20.242537,2011,12,14.19
-33.39988,-68.85421,2016,3,5.89
-6.9750323,39.20948,2011,8,6.67
37.161186,36.159794,2012,4,19.13
-10.514708,-69.57443,2016,9,-1.84
-77.57821,-1.1427603,2011,12,-0.49
18.58668,2.0512242,2014,12,16.57
42.199707,-26.95641,2016,5,18.06
61.74611,-14.499512,2014,6,18.25
11.744813,29.060747,2014,12,14.75
3.3233283,17.739008,2010,3,13.38
0.50396824,18.39554,2013,5,12.42
-38.327866,-7.5338907,2009,5,1.75
36.915554,-7.7450657,2012,12,10.89
51.57739,15.706088,2012,9,21.58
-24.114368,-43.455177,2011,11,-0.16
34.46272,8.990422,2010,7,15.15
-34.78014,-72.70408,2015,1,8.55
21.489037,-22.388834,2015,3,11.38
-24.45944,44.975628,2014,6,4.91
54.427807,32.94712,2016,2,23.11
32.843624,22.784836,2012,7,22.03
-34.95098,22.547281,2016,10,3.58
36.961422,-53.08441,2009,7,13.55
-8.209694,-47.331238,2011,10,2.77
-49.1961,-7.750061,2014,8,5.63
50.029354,-7.884543,2015,1,15.97
12.37307,1.6581175,2010,4,14.24
49.034782,-24.279804,2014,1,13.67
5.237237,-6.6053295,2011,3,9.71
9.082119,32.809677,2015,8,14.45
-17.586044,13.595659,2015,11,10.83
-37.25345,-5.660891,2009,7,5.12
-35.73284,42.145996,2016,2,5.28
-43.548412,13.313946,2013,6,-1.89
-32.319138,-21.970535,2009,9,4.1
29.719505,-2.7602997,2010,10,11.69
-29.28275,7.699246,2012,8,2.42
62.65321,-29.274334,2012,7,17.03
-57.33745,10.780869,2013,5,1.31
2.0222008,-64.37227,2015,7,9.68
65.19742,1.5929545,2012,3,20.04
17.619028,-23.757607,2014,2,11.29
-31.283073,-69.99153,2015,3,5.14
-43.616234,-63.723907,2016,5,-5.39
57.532642,41.8146,2010,6,25.34
31.224108,41.494007,2011,12,23.57
-20.66415,-50.85557,2012,12,-3.76
-28.731785,7.8053107,2012,8,2.51
73.10463,-4.6571517,2015,9,19.75
-11.308204,40.75344,2010,1,7.88
-48.493076,42.057037,2013,2,4.4
-6.9683456,-6.265855,2015,4,11.24
-11.808125,-68.35631,2014,9,1.01
-30.425404,51.856884,2015,2,3.76
73.50497,-16.827917,2014,11,18.43
11.40177,32.73942,2016,10,12.85
20.648294,-7.202354,2013,3,12.6
-76.796196,16.168016,2009,10,-4.34
-24.419203,1.1623334,2010,8,4.88
6.8295627,-48.091198,2014,7,7.21
-24.422218,3.8375921,2009,9,9.54
21.548292,36.983307,2015,11,20.09
62.136898,-28.851261,2012,6,16.5
-32.192272,28.475424,2012,7,3.24
41.41642,44.969948,2014,3,18.76
-49.696358,0.048024364,2015,3,2.7
29.10426,0.6927904,2009,9,12.59
